01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2015,Bulgária,,Homens,,,,,71.2
2015,Bulgária,,Mulheres,,,,,78.2
2015,Bulgária,,Total,,,,,74.7
2015,Chéquia,,Homens,,,,,75.7
2015,Chéquia,,Mulheres,,,,,81.6
2015,Chéquia,,Total,,,,,78.7
2015,Chipre,,Homens,,,,,79.9
2015,Chipre,,Mulheres,,,,,83.7
2015,Chipre,,Total,,,,,81.8
2015,Croácia,,Homens,,,,,74.4
2015,Croácia,,Mulheres,,,,,80.5
2015,Croácia,,Total,,,,,77.5
2015,Dinamarca,,Homens,,,,,78.8
2015,Dinamarca,,Mulheres,,,,,82.7
2015,Dinamarca,,Total,,,,,80.8
2015,Eslováquia,,Homens,,,,,73.1
2015,Eslováquia,,Mulheres,,,,,80.2
2015,Eslováquia,,Total,,,,,76.7
2015,Eslovénia,,Homens,,,,,77.8
2015,Eslovénia,,Mulheres,,,,,83.9
2015,Eslovénia,,Total,,,,,80.9
2015,Espanha,,Homens,,,,,80.1
2015,Espanha,,Mulheres,,,,,85.7
2015,Espanha,,Total,,,,,83.0
2015,Estónia,,Homens,,,,Quebra de série,73.2
2015,Estónia,,Mulheres,,,,Quebra de série,82.2
2015,Estónia,,Total,,,,Quebra de série,78.0
2015,Finlândia,,Homens,,,,,78.7
2015,Finlândia,,Mulheres,,,,,84.4
2015,Finlândia,,Total,,,,,81.6
2015,França,,Homens,,,,,79.2
2015,França,,Mulheres,,,,,85.6
2015,França,,Total,,,,,82.4
2015,Grécia,,Homens,,,,,78.5
2015,Grécia,,Mulheres,,,,,83.7
2015,Grécia,,Total,,,,,81.1
2015,Hungria,,Homens,,,,,72.3
2015,Hungria,,Mulheres,,,,,79.0
2015,Hungria,,Total,,,,,75.7
2015,Irlanda,,Homens,,,,,79.6
2015,Irlanda,,Mulheres,,,,,83.4
2015,Irlanda,,Total,,,,,81.5
2015,Itália,,Homens,,,,,80.3
2015,Itália,,Mulheres,,,,,84.9
2015,Itália,,Total,,,,,82.7
2015,Letónia,,Homens,,,,,69.7
2015,Letónia,,Mulheres,,,,,79.5
2015,Letónia,,Total,,,,,74.8
2015,Lituânia,,Homens,,,,,69.2
2015,Lituânia,,Mulheres,,,,,79.7
2015,Lituânia,,Total,,,,,74.6
2015,Luxemburgo,,Homens,,,,,80.0
2015,Luxemburgo,,Mulheres,,,,,84.7
2015,Luxemburgo,,Total,,,,,82.4
2015,Malta,,Homens,,,,,79.7
2015,Malta,,Mulheres,,,,,84.0
2015,Malta,,Total,,,,,81.9
2015,Países Baixos,,Homens,,,,,79.9
2015,Países Baixos,,Mulheres,,,,,83.2
2015,Países Baixos,,Total,,,,,81.6
2015,Polónia,,Homens,,,,,73.5
2015,Polónia,,Mulheres,,,,,81.6
2015,Polónia,,Total,,,,,77.5
2015,Portugal,,Homens,,,,,78.1
2015,Portugal,,Mulheres,,,,,84.3
2015,Portugal,,Total,,,,,81.3
2015,Roménia,,Homens,,,,,71.4
2015,Roménia,,Mulheres,,,,,78.6
2015,Roménia,,Total,,,,,74.9
2015,Suécia,,Homens,,,,,80.4
2015,Suécia,,Mulheres,,,,,84.1
2015,Suécia,,Total,,,,,82.2
2016,,Portugal,Homens,,,,,77.7
2016,,Portugal,Mulheres,,,,,83.4
2016,,Portugal,Total,,,,,80.7
2016,Alemanha,,Homens,,,,,78.6
2016,Alemanha,,Mulheres,,,,,83.5
2016,Alemanha,,Total,,,,,81.0
2016,Áustria,,Homens,,,,,79.3
2016,Áustria,,Mulheres,,,,,84.1
2016,Áustria,,Total,,,,,81.8
2016,Bélgica,,Homens,,,,,79.0
2016,Bélgica,,Mulheres,,,,,84.0
2016,Bélgica,,Total,,,,,81.5
2016,Bulgária,,Homens,,,,,71.3
2016,Bulgária,,Mulheres,,,,,78.5
2016,Bulgária,,Total,,,,,74.9
2016,Chéquia,,Homens,,,,,76.1
2016,Chéquia,,Mulheres,,,,,82.1
2016,Chéquia,,Total,,,,,79.1
2016,Chipre,,Homens,,,,,80.5
2016,Chipre,,Mulheres,,,,,84.9
2016,Chipre,,Total,,,,,82.7
2016,Croácia,,Homens,,,,,75.0
2016,Croácia,,Mulheres,,,,,81.3
2016,Croácia,,Total,,,,,78.2
2016,Dinamarca,,Homens,,,,,79.0
2016,Dinamarca,,Mulheres,,,,,82.8
2016,Dinamarca,,Total,,,,,80.9
2016,Eslováquia,,Homens,,,,,73.8
2016,Eslováquia,,Mulheres,,,,,80.7
2016,Eslováquia,,Total,,,,,77.3
2016,Eslovénia,,Homens,,,,,78.2
2016,Eslovénia,,Mulheres,,,,,84.3
2016,Eslovénia,,Total,,,,,81.2
2016,Espanha,,Homens,,,,,80.5
2016,Espanha,,Mulheres,,,,,86.3
2016,Espanha,,Total,,,,,83.5
2016,Estónia,,Homens,,,,,73.3
2016,Estónia,,Mulheres,,,,,82.2
2016,Estónia,,Total,,,,,78.0
2016,Finlândia,,Homens,,,,,78.6
2016,Finlândia,,Mulheres,,,,,84.4
2016,Finlândia,,Total,,,,,81.5
2016,França,,Homens,,,,,79.5
2016,França,,Mulheres,,,,,85.8
2016,França,,Total,,,,,82.7
2016,Grécia,,Homens,,,,,78.9
2016,Grécia,,Mulheres,,,,,84.0
2016,Grécia,,Total,,,,,81.5
2016,Hungria,,Homens,,,,,72.6
2016,Hungria,,Mulheres,,,,,79.7
2016,Hungria,,Total,,,,,76.2
2016,Irlanda,,Homens,,,,,79.8
2016,Irlanda,,Mulheres,,,,,83.6
2016,Irlanda,,Total,,,,,81.7
2016,Itália,,Homens,,,,,81.0
2016,Itália,,Mulheres,,,,,85.6
2016,Itália,,Total,,,,,83.4
2016,Letónia,,Homens,,,,,69.8
2016,Letónia,,Mulheres,,,,,79.6
2016,Letónia,,Total,,,,,74.9
2016,Lituânia,,Homens,,,,,69.5
2016,Lituânia,,Mulheres,,,,,80.1
2016,Lituânia,,Total,,,,,74.9
2016,Luxemburgo,,Homens,,,,,80.1
2016,Luxemburgo,,Mulheres,,,,,85.4
2016,Luxemburgo,,Total,,,,,82.7
2016,Malta,,Homens,,,,,80.5
2016,Malta,,Mulheres,,,,,84.3
2016,Malta,,Total,,,,,82.4
2016,Países Baixos,,Homens,,,,,80.0
2016,Países Baixos,,Mulheres,,,,,83.2
2016,Países Baixos,,Total,,,,,81.7
2016,Polónia,,Homens,,,,,73.9
2016,Polónia,,Mulheres,,,,,82.0
2016,Polónia,,Total,,,,,78.0
2016,Portugal,,Homens,,,,,78.1
2016,Portugal,,Mulheres,,,,,84.3
2016,Portugal,,Total,,,,,81.3
2016,Roménia,,Homens,,,,,71.6
2016,Roménia,,Mulheres,,,,,79.0
2016,Roménia,,Total,,,,,75.2
2016,Suécia,,Homens,,,,,80.6
2016,Suécia,,Mulheres,,,,,84.1
2016,Suécia,,Total,,,,,82.4
2017,,Portugal,Homens,,,,,77.9
2017,,Portugal,Mulheres,,,,,83.5
2017,,Portugal,Total,,,,,80.9
2017,Alemanha,,Homens,,,,,78.7
2017,Alemanha,,Mulheres,,,,,83.4
2017,Alemanha,,Total,,,,,81.1
2017,Áustria,,Homens,,,,,79.4
2017,Áustria,,Mulheres,,,,,84.0
2017,Áustria,,Total,,,,,81.7
2017,Bélgica,,Homens,,,,,79.2
2017,Bélgica,,Mulheres,,,,,83.9
2017,Bélgica,,Total,,,,,81.6
2017,Bulgária,,Homens,,,,,71.4
2017,Bulgária,,Mulheres,,,,,78.4
2017,Bulgária,,Total,,,,,74.8
2017,Chéquia,,Homens,,,,,76.1
2017,Chéquia,,Mulheres,,,,,82.0
2017,Chéquia,,Total,,,,,79.1
2017,Chipre,,Homens,,,,,80.2
2017,Chipre,,Mulheres,,,,,84.2
2017,Chipre,,Total,,,,,82.2
2017,Croácia,,Homens,,,,,74.9
2017,Croácia,,Mulheres,,,,,81.0
2017,Croácia,,Total,,,,,78.0
2017,Dinamarca,,Homens,,,,,79.2
2017,Dinamarca,,Mulheres,,,,,83.1
2017,Dinamarca,,Total,,,,,81.1
2017,Eslováquia,,Homens,,,,,73.8
2017,Eslováquia,,Mulheres,,,,,80.7
2017,Eslováquia,,Total,,,,,77.3
2017,Eslovénia,,Homens,,,,,78.2
2017,Eslovénia,,Mulheres,,,,,84.0
2017,Eslovénia,,Total,,,,,81.2
2017,Espanha,,Homens,,,,,80.6
2017,Espanha,,Mulheres,,,,,86.1
2017,Espanha,,Total,,,,,83.4
2017,Estónia,,Homens,,,,,73.8
2017,Estónia,,Mulheres,,,,,82.6
2017,Estónia,,Total,,,,,78.4
2017,Finlândia,,Homens,,,,,78.9
2017,Finlândia,,Mulheres,,,,,84.5
2017,Finlândia,,Total,,,,,81.7
2017,França,,Homens,,,,,79.6
2017,França,,Mulheres,,,,,85.7
2017,França,,Total,,,,,82.7
2017,Grécia,,Homens,,,,,78.8
2017,Grécia,,Mulheres,,,,,83.9
2017,Grécia,,Total,,,,,81.4
2017,Hungria,,Homens,,,,,72.5
2017,Hungria,,Mulheres,,,,,79.3
2017,Hungria,,Total,,,,,76.0
2017,Irlanda,,Homens,,,,,80.4
2017,Irlanda,,Mulheres,,,,,84.0
2017,Irlanda,,Total,,,,,82.2
2017,Itália,,Homens,,,,,80.8
2017,Itália,,Mulheres,,,,,85.2
2017,Itália,,Total,,,,,83.1
2017,Letónia,,Homens,,,,,69.8
2017,Letónia,,Mulheres,,,,,79.7
2017,Letónia,,Total,,,,,74.9
2017,Lituânia,,Homens,,,,,70.7
2017,Lituânia,,Mulheres,,,,,80.5
2017,Lituânia,,Total,,,,,75.8
2017,Luxemburgo,,Homens,,,,Quebra de série,79.9
2017,Luxemburgo,,Mulheres,,,,Quebra de série,84.4
2017,Luxemburgo,,Total,,,,Quebra de série,82.1
2017,Malta,,Homens,,,,,80.0
2017,Malta,,Mulheres,,,,,84.5
2017,Malta,,Total,,,,,82.3
2017,Países Baixos,,Homens,,,,,80.2
2017,Países Baixos,,Mulheres,,,,,83.4
2017,Países Baixos,,Total,,,,,81.8
2017,Polónia,,Homens,,,,,73.9
2017,Polónia,,Mulheres,,,,,81.8
2017,Polónia,,Total,,,,,77.8
2017,Portugal,,Homens,,,,,78.4
2017,Portugal,,Mulheres,,,,,84.6
2017,Portugal,,Total,,,,,81.6
2017,Roménia,,Homens,,,,,71.6
2017,Roménia,,Mulheres,,,,,79.0
2017,Roménia,,Total,,,,,75.2
2017,Suécia,,Homens,,,,,80.8
2017,Suécia,,Mulheres,,,,,84.1
2017,Suécia,,Total,,,,,82.5
2018,,Portugal,Homens,,,,,77.9
2018,,Portugal,Mulheres,,,,,83.5
2018,,Portugal,Total,,,,,80.9
2018,Alemanha,,Homens,,,,,78.6
2018,Alemanha,,Mulheres,,,,,83.3
2018,Alemanha,,Total,,,,,81.0
2018,Áustria,,Homens,,,,,79.4
2018,Áustria,,Mulheres,,,,,84.1
2018,Áustria,,Total,,,,,81.8
2018,Bélgica,,Homens,,,,,79.4
2018,Bélgica,,Mulheres,,,,,83.9
2018,Bélgica,,Total,,,,,81.7
2018,Bulgária,,Homens,,,,,71.5
2018,Bulgária,,Mulheres,,,,,78.6
2018,Bulgária,,Total,,,,,75.0
2018,Chéquia,,Homens,,,,,76.2
2018,Chéquia,,Mulheres,,,,,82.0
2018,Chéquia,,Total,,,,,79.1
2018,Chipre,,Homens,,,,,80.9
2018,Chipre,,Mulheres,,,,,84.8
2018,Chipre,,Total,,,,,82.9
2018,Croácia,,Homens,,,,,74.9
2018,Croácia,,Mulheres,,,,,81.5
2018,Croácia,,Total,,,,,78.2
2018,Dinamarca,,Homens,,,,,79.1
2018,Dinamarca,,Mulheres,,,,,82.9
2018,Dinamarca,,Total,,,,,81.0
2018,Eslováquia,,Homens,,,,,73.9
2018,Eslováquia,,Mulheres,,,,,80.8
2018,Eslováquia,,Total,,,,,77.4
2018,Eslovénia,,Homens,,,,,78.5
2018,Eslovénia,,Mulheres,,,,,84.4
2018,Eslovénia,,Total,,,,,81.5
2018,Espanha,,Homens,,,,,80.7
2018,Espanha,,Mulheres,,,,,86.3
2018,Espanha,,Total,,,,,83.5
2018,Estónia,,Homens,,,,,74.0
2018,Estónia,,Mulheres,,,,,82.7
2018,Estónia,,Total,,,,,78.5
2018,Finlândia,,Homens,,,,,79.1
2018,Finlândia,,Mulheres,,,,,84.5
2018,Finlândia,,Total,,,,,81.8
2018,França,,Homens,,,,Pro,79.7
2018,França,,Mulheres,,,,Pro,85.8
2018,França,,Total,,,,Pro,82.8
2018,Grécia,,Homens,,,,,79.3
2018,Grécia,,Mulheres,,,,,84.4
2018,Grécia,,Total,,,,,81.9
2018,Hungria,,Homens,,,,,72.7
2018,Hungria,,Mulheres,,,,,79.6
2018,Hungria,,Total,,,,,76.2
2018,Irlanda,,Homens,,,,s,80.4
2018,Irlanda,,Mulheres,,,,s,84.1
2018,Irlanda,,Total,,,,s,82.2
2018,Itália,,Homens,,,,,81.2
2018,Itália,,Mulheres,,,,,85.6
2018,Itália,,Total,,,,,83.4
2018,Letónia,,Homens,,,,,70.1
2018,Letónia,,Mulheres,,,,,79.7
2018,Letónia,,Total,,,,,75.1
2018,Lituânia,,Homens,,,,,70.9
2018,Lituânia,,Mulheres,,,,,80.7
2018,Lituânia,,Total,,,,,76.0
2018,Luxemburgo,,Homens,,,,,80.1
2018,Luxemburgo,,Mulheres,,,,,84.6
2018,Luxemburgo,,Total,,,,,82.3
2018,Malta,,Homens,,,,,80.2
2018,Malta,,Mulheres,,,,,84.4
2018,Malta,,Total,,,,,82.3
2018,Países Baixos,,Homens,,,,,80.3
2018,Países Baixos,,Mulheres,,,,,83.4
2018,Países Baixos,,Total,,,,,81.9
2018,Polónia,,Homens,,,,,73.7
2018,Polónia,,Mulheres,,,,,81.7
2018,Polónia,,Total,,,,,77.7
2018,Portugal,,Homens,,,,,78.3
2018,Portugal,,Mulheres,,,,,84.5
2018,Portugal,,Total,,,,,81.5
2018,Roménia,,Homens,,,,,71.7
2018,Roménia,,Mulheres,,,,,79.2
2018,Roménia,,Total,,,,,75.3
2018,Suécia,,Homens,,,,,80.9
2018,Suécia,,Mulheres,,,,,84.3
2018,Suécia,,Total,,,,,82.6
2019,,Portugal,Homens,,,,,78.1
2019,,Portugal,Mulheres,,,,,83.6
2019,,Portugal,Total,,,,,81.1
2019,Alemanha,,Homens,,,,,79.0
2019,Alemanha,,Mulheres,,,,,83.7
2019,Alemanha,,Total,,,,,81.3
2019,Áustria,,Homens,,,,,79.7
2019,Áustria,,Mulheres,,,,,84.2
2019,Áustria,,Total,,,,,82.0
2019,Bélgica,,Homens,,,,,79.8
2019,Bélgica,,Mulheres,,,,,84.3
2019,Bélgica,,Total,,,,,82.1
2019,Bulgária,,Homens,,,,,71.6
2019,Bulgária,,Mulheres,,,,,78.8
2019,Bulgária,,Total,,,,,75.1
2019,Chéquia,,Homens,,,,,76.4
2019,Chéquia,,Mulheres,,,,,82.2
2019,Chéquia,,Total,,,,,79.3
2019,Chipre,,Homens,,,,,80.3
2019,Chipre,,Mulheres,,,,,84.4
2019,Chipre,,Total,,,,,82.3
2019,Croácia,,Homens,,,,,75.5
2019,Croácia,,Mulheres,,,,,81.6
2019,Croácia,,Total,,,,,78.6
2019,Dinamarca,,Homens,,,,,79.5
2019,Dinamarca,,Mulheres,,,,,83.5
2019,Dinamarca,,Total,,,,,81.5
2019,Eslováquia,,Homens,,,,,74.3
2019,Eslováquia,,Mulheres,,,,,81.2
2019,Eslováquia,,Total,,,,,77.8
2019,Eslovénia,,Homens,,,,,78.7
2019,Eslovénia,,Mulheres,,,,,84.5
2019,Eslovénia,,Total,,,,,81.6
2019,Espanha,,Homens,,,,,81.1
2019,Espanha,,Mulheres,,,,,86.7
2019,Espanha,,Total,,,,,84.0
2019,Estónia,,Homens,,,,,74.5
2019,Estónia,,Mulheres,,,,,83.0
2019,Estónia,,Total,,,,,79.0
2019,Finlândia,,Homens,,,,,79.3
2019,Finlândia,,Mulheres,,,,,84.8
2019,Finlândia,,Total,,,,,82.1
2019,França,,Homens,,,,Pro,79.9
2019,França,,Mulheres,,,,Pro,85.9
2019,França,,Total,,,,Pro,83.0
2019,Grécia,,Homens,,,,,79.2
2019,Grécia,,Mulheres,,,,,84.2
2019,Grécia,,Total,,,,,81.7
2019,Hungria,,Homens,,,,,73.1
2019,Hungria,,Mulheres,,,,,79.7
2019,Hungria,,Total,,,,,76.5
2019,Irlanda,,Homens,,,,s,80.8
2019,Irlanda,,Mulheres,,,,s,84.7
2019,Irlanda,,Total,,,,s,82.8
2019,Itália,,Homens,,,,Quebra de série,81.4
2019,Itália,,Mulheres,,,,Quebra de série,85.7
2019,Itália,,Total,,,,Quebra de série,83.6
2019,Letónia,,Homens,,,,,70.9
2019,Letónia,,Mulheres,,,,,80.1
2019,Letónia,,Total,,,,,75.7
2019,Lituânia,,Homens,,,,,71.6
2019,Lituânia,,Mulheres,,,,,81.2
2019,Lituânia,,Total,,,,,76.5
2019,Luxemburgo,,Homens,,,,,80.2
2019,Luxemburgo,,Mulheres,,,,,85.2
2019,Luxemburgo,,Total,,,,,82.7
2019,Malta,,Homens,,,,,81.0
2019,Malta,,Mulheres,,,,,84.4
2019,Malta,,Total,,,,,82.7
2019,Países Baixos,,Homens,,,,,80.6
2019,Países Baixos,,Mulheres,,,,,83.7
2019,Países Baixos,,Total,,,,,82.2
2019,Polónia,,Homens,,,,,74.1
2019,Polónia,,Mulheres,,,,,81.9
2019,Polónia,,Total,,,,,78.0
2019,Portugal,,Homens,,,,,78.7
2019,Portugal,,Mulheres,,,,,84.8
2019,Portugal,,Total,,,,,81.9
2019,Roménia,,Homens,,,,s,71.9
2019,Roménia,,Mulheres,,,,s,79.5
2019,Roménia,,Total,,,,s,75.6
2019,Suécia,,Homens,,,,,81.5
2019,Suécia,,Mulheres,,,,,84.8
2019,Suécia,,Total,,,,,83.2
2020,,Portugal,Homens,,,,,78.3
2020,,Portugal,Mulheres,,,,,83.7
2020,,Portugal,Total,,,,,81.2
2020,Alemanha,,Homens,,,,,78.7
2020,Alemanha,,Mulheres,,,,,83.5
2020,Alemanha,,Total,,,,,81.1
2020,Áustria,,Homens,,,,,78.9
2020,Áustria,,Mulheres,,,,,83.6
2020,Áustria,,Total,,,,,81.3
2020,Bélgica,,Homens,,,,,78.5
2020,Bélgica,,Mulheres,,,,,83.0
2020,Bélgica,,Total,,,,,80.8
2020,Bulgária,,Homens,,,,,69.6
2020,Bulgária,,Mulheres,,,,,77.3
2020,Bulgária,,Total,,,,,73.3
2020,Chéquia,,Homens,,,,,75.3
2020,Chéquia,,Mulheres,,,,,81.3
2020,Chéquia,,Total,,,,,78.3
2020,Chipre,,Homens,,,,,80.4
2020,Chipre,,Mulheres,,,,,84.4
2020,Chipre,,Total,,,,,82.4
2020,Croácia,,Homens,,,,,74.5
2020,Croácia,,Mulheres,,,,,80.7
2020,Croácia,,Total,,,,,77.6
2020,Dinamarca,,Homens,,,,,79.7
2020,Dinamarca,,Mulheres,,,,,83.6
2020,Dinamarca,,Total,,,,,81.6
2020,Eslováquia,,Homens,,,,,73.5
2020,Eslováquia,,Mulheres,,,,,80.4
2020,Eslováquia,,Total,,,,,77.0
2020,Eslovénia,,Homens,,,,,77.8
2020,Eslovénia,,Mulheres,,,,,83.4
2020,Eslovénia,,Total,,,,,80.6
2020,Espanha,,Homens,,,,Quebra de série,79.5
2020,Espanha,,Mulheres,,,,Quebra de série,85.1
2020,Espanha,,Total,,,,Quebra de série,82.3
2020,Estónia,,Homens,,,,,74.4
2020,Estónia,,Mulheres,,,,,83.0
2020,Estónia,,Total,,,,,78.9
2020,Finlândia,,Homens,,,,,79.2
2020,Finlândia,,Mulheres,,,,,84.8
2020,Finlândia,,Total,,,,,82.0
2020,França,,Homens,,,,Pro,79.2
2020,França,,Mulheres,,,,Pro,85.3
2020,França,,Total,,,,Pro,82.3
2020,Grécia,,Homens,,,,,78.8
2020,Grécia,,Mulheres,,,,,83.9
2020,Grécia,,Total,,,,,81.4
2020,Hungria,,Homens,,,,Quebra de série,72.2
2020,Hungria,,Mulheres,,,,Quebra de série,78.8
2020,Hungria,,Total,,,,Quebra de série,75.5
2020,Irlanda,,Homens,,,,Quebra de série,80.7
2020,Irlanda,,Mulheres,,,,Quebra de série,84.3
2020,Irlanda,,Total,,,,Quebra de série,82.5
2020,Itália,,Homens,,,,,80.0
2020,Itália,,Mulheres,,,,,84.5
2020,Itália,,Total,,,,,82.3
2020,Letónia,,Homens,,,,,70.6
2020,Letónia,,Mulheres,,,,,80.0
2020,Letónia,,Total,,,,,75.5
2020,Lituânia,,Homens,,,,Quebra de série,70.2
2020,Lituânia,,Mulheres,,,,Quebra de série,80.1
2020,Lituânia,,Total,,,,Quebra de série,75.2
2020,Luxemburgo,,Homens,,,,,79.9
2020,Luxemburgo,,Mulheres,,,,,84.5
2020,Luxemburgo,,Total,,,,,82.2
2020,Malta,,Homens,,,,,80.0
2020,Malta,,Mulheres,,,,,84.3
2020,Malta,,Total,,,,,82.1
2020,Países Baixos,,Homens,,,,,79.7
2020,Países Baixos,,Mulheres,,,,,83.1
2020,Países Baixos,,Total,,,,,81.4
2020,Polónia,,Homens,,,,"Quebra de série, s",72.4
2020,Polónia,,Mulheres,,,,"Quebra de série, s",80.6
2020,Polónia,,Total,,,,"Quebra de série, s",76.4
2020,Portugal,,Homens,,,,Quebra de série,78.5
2020,Portugal,,Mulheres,,,,Quebra de série,84.3
2020,Portugal,,Total,,,,Quebra de série,81.5
2020,Roménia,,Homens,,,,s,70.4
2020,Roménia,,Mulheres,,,,s,78.3
2020,Roménia,,Total,,,,s,74.2
2020,Suécia,,Homens,,,,,80.6
2020,Suécia,,Mulheres,,,,,84.2
2020,Suécia,,Total,,,,,82.4
2021,,Portugal,Homens,,,,,78.0
2021,,Portugal,Mulheres,,,,,83.5
2021,,Portugal,Total,,,,,81.0
2021,Alemanha,,Homens,,,,,78.4
2021,Alemanha,,Mulheres,,,,,83.3
2021,Alemanha,,Total,,,,,80.8
2021,Áustria,,Homens,,,,,78.8
2021,Áustria,,Mulheres,,,,,83.7
2021,Áustria,,Total,,,,,81.3
2021,Bélgica,,Homens,,,,,79.4
2021,Bélgica,,Mulheres,,,,,84.3
2021,Bélgica,,Total,,,,,81.9
2021,Bulgária,,Homens,,,,,67.7
2021,Bulgária,,Mulheres,,,,,74.9
2021,Bulgária,,Total,,,,,71.2
2021,Chéquia,,Homens,,,,Quebra de série,74.1
2021,Chéquia,,Mulheres,,,,Quebra de série,80.5
2021,Chéquia,,Total,,,,Quebra de série,77.2
2021,Chipre,,Homens,,,,,79.2
2021,Chipre,,Mulheres,,,,,83.4
2021,Chipre,,Total,,,,,81.3
2021,Croácia,,Homens,,,,,73.5
2021,Croácia,,Mulheres,,,,,79.7
2021,Croácia,,Total,,,,,76.6
2021,Dinamarca,,Homens,,,,,79.6
2021,Dinamarca,,Mulheres,,,,,83.3
2021,Dinamarca,,Total,,,,,81.5
2021,Eslováquia,,Homens,,,,,71.2
2021,Eslováquia,,Mulheres,,,,,78.2
2021,Eslováquia,,Total,,,,,74.6
2021,Eslovénia,,Homens,,,,,77.7
2021,Eslovénia,,Mulheres,,,,,83.8
2021,Eslovénia,,Total,,,,,80.7
2021,Espanha,,Homens,,,,,80.3
2021,Espanha,,Mulheres,,,,,86.2
2021,Espanha,,Total,,,,,83.3
2021,Estónia,,Homens,,,,,72.7
2021,Estónia,,Mulheres,,,,,81.4
2021,Estónia,,Total,,,,,77.2
2021,Finlândia,,Homens,,,,,79.3
2021,Finlândia,,Mulheres,,,,,84.6
2021,Finlândia,,Total,,,,,81.9
2021,França,,Homens,,,,Pro,79.3
2021,França,,Mulheres,,,,Pro,85.5
2021,França,,Total,,,,Pro,82.4
2021,Grécia,,Homens,,,,,77.4
2021,Grécia,,Mulheres,,,,,82.9
2021,Grécia,,Total,,,,,80.2
2021,Hungria,,Homens,,,,,70.7
2021,Hungria,,Mulheres,,,,,77.6
2021,Hungria,,Total,,,,,74.1
2021,Irlanda,,Homens,,,,,80.4
2021,Irlanda,,Mulheres,,,,,84.2
2021,Irlanda,,Total,,,,,82.3
2021,Itália,,Homens,,,,,80.5
2021,Itália,,Mulheres,,,,,84.9
2021,Itália,,Total,,,,,82.7
2021,Letónia,,Homens,,,,,68.2
2021,Letónia,,Mulheres,,,,,78.0
2021,Letónia,,Total,,,,,73.1
2021,Lituânia,,Homens,,,,,69.5
2021,Lituânia,,Mulheres,,,,,78.8
2021,Lituânia,,Total,,,,,74.2
2021,Luxemburgo,,Homens,,,,,80.5
2021,Luxemburgo,,Mulheres,,,,,84.8
2021,Luxemburgo,,Total,,,,,82.7
2021,Malta,,Homens,,,,,80.6
2021,Malta,,Mulheres,,,,,84.0
2021,Malta,,Total,,,,,82.3
2021,Países Baixos,,Homens,,,,,79.7
2021,Países Baixos,,Mulheres,,,,,83.0
2021,Países Baixos,,Total,,,,,81.4
2021,Polónia,,Homens,,,,"Quebra de série, s",71.4
2021,Polónia,,Mulheres,,,,"Quebra de série, s",79.5
2021,Polónia,,Total,,,,"Quebra de série, s",75.4
2021,Portugal,,Homens,,,,,78.5
2021,Portugal,,Mulheres,,,,,84.4
2021,Portugal,,Total,,,,,81.5
2021,Roménia,,Homens,,,,s,69.2
2021,Roménia,,Mulheres,,,,s,76.6
2021,Roménia,,Total,,,,s,72.8
2021,Suécia,,Homens,,,,,81.3
2021,Suécia,,Mulheres,,,,,84.9
2021,Suécia,,Total,,,,,83.1
2022,,Portugal,Homens,,,,,78.1
2022,,Portugal,Mulheres,,,,,83.5
2022,,Portugal,Total,,,,,81.0
2022,Alemanha,,Homens,,,,,78.3
2022,Alemanha,,Mulheres,,,,,83.0
2022,Alemanha,,Total,,,,,80.7
2022,Áustria,,Homens,,,,,79.1
2022,Áustria,,Mulheres,,,,,83.6
2022,Áustria,,Total,,,,,81.4
2022,Bélgica,,Homens,,,,,79.7
2022,Bélgica,,Mulheres,,,,,83.9
2022,Bélgica,,Total,,,,,81.8
2022,Bulgária,,Homens,,,,Quebra de série,70.6
2022,Bulgária,,Mulheres,,,,Quebra de série,77.9
2022,Bulgária,,Total,,,,Quebra de série,74.2
2022,Chéquia,,Homens,,,,,76.1
2022,Chéquia,,Mulheres,,,,,81.9
2022,Chéquia,,Total,,,,,79.0
2022,Chipre,,Homens,,,,,79.7
2022,Chipre,,Mulheres,,,,,83.4
2022,Chipre,,Total,,,,,81.6
2022,Croácia,,Homens,,,,Quebra de série,74.6
2022,Croácia,,Mulheres,,,,Quebra de série,80.8
2022,Croácia,,Total,,,,Quebra de série,77.7
2022,Dinamarca,,Homens,,,,,79.5
2022,Dinamarca,,Mulheres,,,,,83.2
2022,Dinamarca,,Total,,,,,81.3
2022,Eslováquia,,Homens,,,,,73.6
2022,Eslováquia,,Mulheres,,,,,80.5
2022,Eslováquia,,Total,,,,,77.0
2022,Eslovénia,,Homens,,,,,78.6
2022,Eslovénia,,Mulheres,,,,,84.1
2022,Eslovénia,,Total,,,,,81.3
2022,Espanha,,Homens,,,,,80.5
2022,Espanha,,Mulheres,,,,,85.9
2022,Espanha,,Total,,,,,83.2
2022,Estónia,,Homens,,,,,73.6
2022,Estónia,,Mulheres,,,,,82.3
2022,Estónia,,Total,,,,,78.1
2022,Finlândia,,Homens,,,,,78.7
2022,Finlândia,,Mulheres,,,,,83.8
2022,Finlândia,,Total,,,,,81.2
2022,França,,Homens,,,,Pro,79.3
2022,França,,Mulheres,,,,Pro,85.1
2022,França,,Total,,,,Pro,82.3
2022,Grécia,,Homens,,,,,78.3
2022,Grécia,,Mulheres,,,,,83.4
2022,Grécia,,Total,,,,,80.8
